RowNumber,CustomerId,Name,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1755,15802501,Deepak Bajpai,724,Germany,Male,33,5,103564.83,2,1,0,121085.72,0
1756,15778410,Sanjay Verma,533,Spain,Female,52,7,0.0,1,0,1,194113.99,1
1757,15670702,Maharaj Kumar,618,France,Male,37,2,168178.21,2,0,1,101273.23,0
1758,15704763,Pooja Mehta,523,Germany,Female,39,1,143903.11,1,1,1,118711.75,1
1759,15645544,Sunita Singh,642,Germany,Female,30,5,129753.69,1,1,0,582.53,0
1760,15757646,Amit Bajpai,584,France,Male,35,9,0.0,2,1,0,192381.21,0
1761,15701121,Pooja Verma,521,France,Male,38,5,110641.18,1,0,1,136507.69,1
1762,15796313,Rahul Gupta,662,France,Female,36,4,166909.2,2,1,0,138871.12,1
1763,15815660,Pooja Singh,758,France,Female,34,1,154139.45,1,1,1,60728.89,0
1764,15602844,Pooja Pandey,717,France,Male,38,7,97459.06,1,0,0,189175.71,0
1765,15636238,Suresh Mishra,611,France,Male,40,1,0.0,2,1,1,102547.56,0
1766,15770101,Priya Mishra,766,Germany,Male,43,6,112088.04,2,1,1,36706.56,0
1767,15645543,Meena Das,636,France,Female,34,3,0.0,2,1,1,44756.25,0
1768,15596397,Maharaj Das,814,France,Female,48,7,0.0,2,1,1,132870.15,0
1769,15770525,Sanjay Sharma,760,Spain,Male,28,1,141038.57,2,0,0,16287.38,0
1770,15684267,Rohit Nair,607,Germany,Male,39,2,84468.67,2,1,1,121945.42,0
1771,15689980,Anjali Joshi,725,Spain,Female,36,4,118520.26,1,0,0,131173.9,1
1772,15633260,Deepak Bose,600,France,Male,37,1,142663.46,1,0,1,88669.89,0
1773,15756471,Anurag Menon,656,Germany,Male,27,4,118627.16,2,1,1,160835.3,0
1774,15721303,Sunita Rao,640,Spain,Male,34,1,137523.02,1,0,0,24761.36,0
1775,15802256,Vikram Das,439,France,Male,28,7,110976.23,2,1,0,138526.96,0
1776,15725664,Pooja Das,549,France,Female,38,8,107283.4,1,0,0,157442.75,0
1777,15674851,Meena Chopra,622,France,Male,38,5,0.0,2,0,0,105295.77,0
1778,15701946,Maharaj Singh,715,France,Male,34,4,124314.45,1,0,0,97782.92,0
1779,15748947,Pooja Joshi,657,France,Female,41,5,95858.37,1,1,1,68255.88,0
1780,15673342,Ramesh Singh,703,France,Male,36,2,0.0,2,1,0,108790.95,0
1781,15601008,Deepak Das,802,France,Male,33,8,0.0,2,1,0,143706.18,0
1782,15771636,Deepak Kumar,793,Spain,Female,36,0,0.0,1,0,0,148993.47,0
1783,15642002,Suresh Joshi,554,France,Female,35,6,117707.18,2,0,0,95277.15,1
1784,15693381,Vikram Thakur,533,Spain,Male,38,1,135289.33,2,0,1,152956.33,0
1785,15607691,Deepak Chopra,658,France,Male,36,8,174060.46,1,1,1,94925.62,0
1786,15589380,Anurag Mehta,713,Germany,Male,40,3,114446.84,2,1,1,87308.18,0
1787,15603846,Nitin Verma,711,Spain,Male,37,2,0.0,2,1,0,83978.86,1
1788,15753549,Rohit Kumar,669,France,Male,25,1,157848.53,1,0,0,37543.93,1
1789,15725355,Kavita Mehta,439,France,Female,43,8,0.0,1,0,1,104889.3,0
1790,15773017,Harish Joshi,763,Spain,Female,37,6,0.0,2,1,1,149705.25,0
1791,15625641,Harish Patel,697,Germany,Female,74,3,108071.36,2,1,1,16445.79,0
1792,15776467,Deepak Sharma,702,Spain,Female,35,8,14262.8,2,1,0,54689.16,0
1793,15746451,Amit Verma,686,Spain,Male,41,7,102749.72,1,0,1,194913.86,0
1794,15777922,Anurag Sharma,629,Spain,Male,36,1,161757.87,2,1,1,146371.72,0
1795,15606841,Nitin Das,823,France,Male,38,1,0.0,2,1,0,156603.7,0
1796,15757648,Nitin Bose,683,Germany,Female,35,5,95698.79,1,0,1,182566.76,0
1797,15677173,Rahul Menon,555,France,Male,37,9,124969.13,1,1,0,60194.05,0
1798,15764170,Sunita Verma,647,Germany,Male,44,4,93960.35,1,1,0,36579.53,1
1799,15610446,Shiva Mishra,714,France,Female,51,4,88308.87,3,0,0,5862.53,1
1800,15612776,Shiva Bose,850,Spain,Female,39,10,0.0,2,1,1,143030.09,0
1801,15794122,Shiva Menon,713,France,Female,59,3,0.0,2,1,1,62700.08,0
1802,15774931,Meena Bose,452,France,Male,30,7,112935.87,1,1,1,99017.34,0
1803,15779247,Neha Gupta,683,Spain,Female,24,8,98567.1,1,1,0,187987.01,0
1804,15707078,Pooja Bajpai,577,France,Female,26,1,180530.51,1,0,0,123454.62,0
1805,15605263,Anurag Kumar,552,France,Male,33,5,140931.57,1,0,1,10921.5,0
1806,15607381,Vikram Verma,769,Germany,Female,31,7,148913.72,2,1,0,53817.23,0
1807,15683471,Nitin Rao,691,France,Male,38,7,0.0,2,0,0,81617.4,0
1808,15605037,Pooja Patel,818,France,Female,49,2,0.0,1,0,1,192298.84,1
1809,15576085,Ramesh Kumar,739,France,Male,41,5,0.0,2,0,0,143882.25,0
1810,15770435,Maharaj Joshi,639,France,Female,50,6,115335.32,2,1,1,53130.41,0
1811,15592994,Kavita Menon,651,France,Female,65,0,0.0,2,1,1,190454.04,0
1812,15624068,Rohit Chopra,779,France,Female,26,0,0.0,2,0,1,111906.0,0
1813,15595221,Sunita Das,850,Germany,Female,33,7,134678.13,1,1,0,113177.95,0
1814,15637131,Sunita Das,829,France,Male,38,9,0.0,2,1,0,30529.88,0
1815,15613471,Amit Joshi,579,Germany,Male,31,2,90547.48,2,1,1,18800.13,0
1816,15583499,Priya Das,510,France,Male,32,9,103324.78,1,1,1,46127.7,0
1817,15752816,Maharaj Sharma,531,France,Male,29,3,114590.58,1,0,0,75585.48,0
1818,15804075,Neha Iyer,628,Germany,Female,36,3,91286.51,1,1,0,63085.94,0
1819,15800517,Sanjay Mehta,633,Spain,Male,32,5,163340.12,2,1,1,74415.2,0
1820,15712319,Pooja Menon,714,Spain,Male,45,8,150900.29,2,0,1,139889.15,0
1821,15797389,Amit Mishra,604,Spain,Male,23,9,124577.33,1,1,1,7267.25,0
1822,15621432,Kavita Das,630,Spain,Male,35,1,0.0,2,0,0,186826.22,0
1823,15779390,Shiva Reddy,850,Spain,Female,31,4,91292.7,1,1,1,162149.07,0
1824,15711219,Sunita Gupta,788,Germany,Female,57,8,93716.72,1,1,1,180150.49,1
1825,15770498,Sanjay Joshi,798,France,Female,37,4,111723.08,1,1,1,83478.12,0
1826,15678727,Anjali Bose,770,Germany,Male,45,4,110765.68,1,1,0,26163.74,1
1827,15573893,Neha Nair,569,Germany,Male,25,9,173459.45,2,1,1,44381.06,0
1828,15740104,Ramesh Bose,425,Spain,Female,22,7,169649.73,2,0,1,136365.0,1
1829,15792649,Neha Sharma,547,Spain,Female,31,9,0.0,2,0,0,99294.22,0
1830,15605275,Anurag Mishra,725,Germany,Male,45,8,116917.07,1,0,0,173464.43,1
1831,15572467,Deepak Mishra,506,France,Male,37,5,0.0,2,1,1,127543.81,0
1832,15738219,Neha Chopra,632,France,Female,36,7,0.0,2,1,1,52526.65,0
1833,15600710,Shiva Rao,620,France,Male,22,0,0.0,1,1,0,32589.45,0
1834,15804394,Anjali Sharma,663,Germany,Male,32,8,130627.66,1,1,0,47161.25,1
1835,15694188,Anurag Gupta,700,Spain,Female,46,5,56580.95,2,0,1,45424.13,0
1836,15583718,Rohit Das,696,Germany,Male,38,6,142316.14,1,1,1,8018.49,0
1837,15802478,Anjali Kumar,767,Spain,Male,31,6,0.0,2,1,1,195668.0,0
1838,15619343,Sunita Bajpai,561,France,Male,56,7,152759.0,2,1,0,133167.11,1
1839,15758813,Rahul Chopra,350,Germany,Male,39,0,109733.2,2,0,0,123602.11,1
1840,15761374,Maharaj Thakur,706,France,Male,54,9,117444.51,1,1,1,186238.85,0
1841,15569209,Pooja Joshi,464,Spain,Female,34,5,76001.57,1,1,1,158668.87,0
1842,15788539,Sunita Chopra,501,France,Female,34,3,107747.57,1,1,0,9249.36,0
1843,15747222,Neha Sharma,745,Spain,Female,35,8,0.0,2,1,1,116581.1,0
1844,15769346,Amit Menon,587,France,Female,36,1,134997.49,2,1,0,44688.08,0
1845,15699634,Suresh Pandey,667,France,Female,48,2,0.0,2,1,1,148608.39,0
1846,15589076,Meena Thakur,737,France,Male,36,9,0.0,1,0,1,188670.9,1
1847,15812338,Vikram Mehta,485,Spain,Female,30,7,0.0,1,1,0,107067.37,0
1848,15758845,Sunita Iyer,590,Spain,Female,37,0,64345.21,1,0,1,61759.33,1
1849,15685844,Maharaj Pandey,518,Germany,Female,35,8,141665.63,1,0,1,192776.64,0
1850,15583090,Shiva Bose,581,Spain,Female,29,8,0.0,2,1,0,46735.19,0
1851,15587581,Pooja Singh,785,Germany,Female,33,5,136624.6,2,1,1,169117.74,0
1852,15633640,Harish Mehta,799,France,Female,52,4,161209.66,1,1,1,89081.41,0
1853,15573741,Anjali Bose,698,Spain,Male,38,10,95010.92,1,1,1,105227.86,0
1854,15633574,Meena Iyer,730,France,Female,41,4,167545.32,1,1,0,128246.81,0
1855,15711455,Anurag Das,740,Germany,Female,36,4,109044.6,1,0,0,94554.74,1
1856,15570601,Neha Sharma,785,France,Female,47,9,122031.55,1,1,1,33823.5,1
1857,15690925,Deepak Gupta,527,Spain,Female,29,2,27755.97,1,1,0,97468.44,1
1858,15709338,Sunita Mishra,544,France,Female,29,1,118560.55,1,1,1,164137.36,0
1859,15780746,Amit Sharma,705,France,Male,61,4,0.0,2,1,1,191313.7,0
1860,15681956,Ramesh Singh,684,France,Male,34,9,0.0,2,1,1,65257.57,0
1861,15778190,Anjali Chopra,639,Spain,Female,28,8,97840.72,1,1,1,178222.77,0
1862,15786852,Rahul Joshi,565,Germany,Female,38,2,158651.29,2,1,1,179445.28,0
1863,15726494,Sunita Rao,481,France,Male,44,9,175303.06,1,1,0,65500.53,1
1864,15641183,Rahul Rao,731,Spain,Male,25,8,96950.21,1,1,0,97877.92,0
1865,15805312,Ramesh Joshi,607,France,Male,45,7,123859.6,1,0,1,113051.57,0
1866,15636572,Vikram Reddy,760,France,Female,32,7,0.0,2,1,1,105969.05,0
1867,15632575,Pooja Patel,559,France,Female,70,9,0.0,1,1,1,122996.76,0
1868,15740164,Nitin Chopra,715,France,Female,33,3,85227.84,1,1,1,68087.15,0
1869,15574947,Harish Kumar,656,France,Male,36,8,97786.08,2,0,1,21478.36,0
1870,15597909,Anjali Mishra,652,Germany,Male,33,7,128135.99,1,1,0,158437.73,0
1871,15782574,Vikram Rao,624,Spain,Male,33,6,0.0,2,0,0,76551.7,0
1872,15734999,Kavita Thakur,634,Spain,Male,36,2,85996.19,1,1,0,15887.68,0
1873,15706593,Neha Reddy,850,Spain,Female,50,10,0.0,2,1,1,33741.84,0
1874,15766686,Pooja Gupta,659,Germany,Female,39,1,104502.11,1,1,0,20652.69,0
1875,15590268,Rahul Das,529,Spain,Male,35,5,95772.97,1,1,1,112781.5,0
1876,15763055,Suresh Reddy,572,Spain,Male,31,5,98108.79,1,0,1,119996.95,0
1877,15664754,Sanjay Bose,640,Germany,Male,39,9,131607.28,4,0,1,6981.43,1
1878,15643630,Sanjay Thakur,770,Spain,Male,55,9,63127.41,2,1,0,185211.28,1
1879,15641043,Sunita Mishra,648,Spain,Male,35,7,0.0,2,1,1,78436.36,0
1880,15768095,Sanjay Thakur,579,France,Male,31,9,0.0,1,0,1,139048.0,0
1881,15811314,Meena Singh,589,Germany,Female,36,9,140355.56,2,1,0,136329.96,0
1882,15669922,Sunita Menon,530,Spain,Female,36,2,0.0,2,1,1,14721.8,0
1883,15707114,Sanjay Reddy,831,France,Male,30,2,0.0,2,0,1,3430.38,0
1884,15670602,Meena Sharma,790,Germany,Male,24,7,107418.27,1,0,1,160450.21,0
1885,15713479,Anurag Menon,656,France,Male,35,6,0.0,2,1,0,1485.27,0
1886,15663830,Ramesh Singh,563,Spain,Male,32,6,0.0,2,1,1,19720.08,0
1887,15566958,Amit Chopra,667,Spain,Male,39,7,167557.12,1,1,1,41183.02,0
1888,15680918,Sunita Bajpai,613,Spain,Male,34,8,117300.02,1,1,0,139410.08,0
1889,15663921,Maharaj Reddy,429,France,Male,60,7,0.0,2,1,1,163691.48,0
1890,15716324,Neha Iyer,665,France,Female,23,9,143672.9,1,1,1,115147.33,0
1891,15796969,Rohit Gupta,731,France,Male,33,4,0.0,2,1,1,74945.11,0
1892,15574783,Anjali Pandey,584,France,Female,37,1,0.0,2,1,1,180363.56,0
1893,15773487,Meena Bajpai,634,Germany,Female,31,8,76798.92,1,0,0,196021.73,0
1894,15802486,Neha Joshi,488,France,Male,34,3,0.0,2,1,1,125979.36,0
1895,15783398,Shiva Sharma,535,Spain,Female,49,7,115309.75,1,1,0,111421.77,0
1896,15649418,Deepak Bajpai,776,France,Female,29,7,178171.04,2,1,1,115818.51,0
1897,15604588,Meena Singh,850,Spain,Female,38,3,0.0,2,0,1,179360.76,0
1898,15735428,Meena Singh,673,Spain,Female,37,0,0.0,2,0,0,82351.06,0
1899,15629078,Kavita Chopra,850,Germany,Female,45,5,127258.79,1,1,1,192744.23,1
1900,15806880,Rahul Pandey,627,Spain,Female,30,6,0.0,1,1,1,113408.47,0
1901,15754999,Kavita Bajpai,570,France,Female,33,8,0.0,1,1,1,124641.42,0
1902,15781034,Amit Gupta,796,Spain,Male,67,5,0.0,2,0,1,54871.02,0
1903,15622017,Anjali Patel,773,Spain,Female,33,10,0.0,1,1,1,98820.09,0
1904,15705885,Meena Kumar,752,Spain,Male,36,2,0.0,2,1,1,45570.84,0
1905,15677382,Maharaj Chopra,625,Spain,Female,69,1,107569.96,1,1,1,182336.45,0
1906,15566843,Harish Mehta,535,Germany,Male,20,9,134874.4,1,1,1,118825.56,0
1907,15608387,Maharaj Kumar,786,France,Female,29,4,0.0,2,1,0,103372.79,0
1908,15810786,Deepak Thakur,620,France,Female,67,3,0.0,2,1,1,43486.73,0
1909,15626983,Kavita Patel,605,Spain,Female,48,6,0.0,2,1,1,40062.99,0
1910,15773605,Rahul Sharma,670,Spain,Female,32,3,0.0,2,1,0,46175.7,0
1911,15811261,Meena Singh,617,Spain,Male,42,0,70105.87,1,1,1,120830.73,0
1912,15590606,Deepak Gupta,595,France,Male,41,9,0.0,2,1,0,5967.09,0
1913,15576644,Anurag Kumar,687,Germany,Female,29,4,78939.15,1,1,0,122134.56,1
1914,15750264,Amit Bose,757,Germany,Male,30,6,105128.85,2,1,1,62972.13,0
1915,15741554,Sanjay Thakur,746,Spain,Male,31,2,113836.27,1,1,1,174815.54,0
1916,15769051,Sunita Chopra,503,Spain,Male,25,7,0.0,1,0,1,192841.13,0
1917,15812198,Ramesh Das,543,Germany,Male,48,1,100900.5,1,0,0,33310.72,1
1918,15699772,Rahul Rao,428,Germany,Female,40,3,129248.11,2,1,0,72876.43,1
1919,15744105,Pooja Kumar,768,France,Female,28,3,109118.05,2,0,1,50911.41,0
1920,15739858,Kavita Joshi,618,France,Male,56,7,0.0,1,1,1,142400.27,1
1921,15723720,Rahul Menon,591,France,Female,31,7,0.0,2,0,1,48778.46,0
1922,15638355,Anurag Menon,658,France,Female,35,5,126397.66,1,0,0,156361.58,1
1923,15805637,Suresh Nair,625,France,Male,36,9,108546.16,3,1,0,133807.77,1
1924,15629575,Deepak Pandey,717,France,Male,36,2,148061.89,1,1,0,179128.69,1
1925,15586243,Pooja Patel,667,France,Male,44,8,122277.87,1,1,1,91810.71,0
1926,15757931,Neha Nair,804,France,Male,24,3,0.0,2,1,0,173195.33,0
1927,15716023,Rahul Bajpai,693,France,Male,31,1,0.0,2,0,1,182270.88,0
1928,15647782,Shiva Singh,729,Germany,Male,36,8,152899.24,2,1,0,177130.33,0
1929,15716609,Amit Rao,484,Germany,Male,54,3,134388.11,1,0,0,49954.79,1
1930,15623791,Nitin Bose,632,Spain,Female,40,3,109740.62,1,1,0,141896.74,0
1931,15627262,Pooja Bajpai,536,Germany,Male,23,6,92366.72,2,1,0,120661.71,0
1932,15652693,Pooja Bose,573,France,Female,26,4,129109.02,1,0,0,149814.68,1
1933,15586993,Suresh Mehta,655,Spain,Female,56,5,0.0,2,1,1,41782.7,0
1934,15815560,Nitin Menon,666,Germany,Male,74,7,105102.5,1,1,1,46172.47,0
1935,15584930,Nitin Mehta,726,Germany,Male,30,5,111375.32,2,1,0,2704.09,0
1936,15799031,Pooja Singh,523,France,Male,39,3,0.0,2,1,0,6726.53,0
1937,15810457,Vikram Bose,728,Germany,Female,33,9,150412.14,2,1,0,170764.08,0
1938,15697879,Amit Chopra,701,France,Male,30,3,156660.72,2,1,0,45742.42,0
1939,15594902,Nitin Reddy,518,France,Male,38,3,90957.81,1,0,1,162304.59,0
1940,15799710,Rahul Bajpai,739,France,Male,37,7,104960.46,1,0,1,80883.82,0
1941,15659651,Neha Das,531,Germany,Female,31,7,117052.82,1,1,0,118508.09,1
1942,15645956,Rahul Thakur,452,Spain,Male,44,3,88915.85,1,1,0,69697.74,0
1943,15651713,Vikram Gupta,684,France,Male,45,6,148071.39,1,1,0,183575.01,0
1944,15737265,Deepak Iyer,728,Germany,Male,39,6,152182.83,1,0,0,161203.6,0
1945,15687310,Anjali Chopra,783,Spain,Male,39,9,0.0,2,1,0,143752.77,0
1946,15607347,Deepak Kumar,734,France,Male,22,5,130056.23,1,0,0,121894.31,1
1947,15698321,Shiva Nair,648,Germany,Male,34,3,95039.73,2,1,1,147055.87,0
1948,15657812,Sanjay Chopra,688,France,Male,52,1,0.0,2,1,1,172033.57,0
1949,15569187,Rohit Joshi,680,Spain,Male,35,9,0.0,2,0,0,143774.06,0
1950,15681562,Suresh Chopra,516,France,Female,43,2,112773.73,2,1,1,139366.58,0
1951,15615456,Nitin Singh,680,France,Female,37,10,123806.28,1,1,0,81776.84,1
1952,15589793,Amit Joshi,604,France,Male,53,8,144453.75,1,1,0,190998.96,1
1953,15781884,Pooja Joshi,624,Germany,Male,27,9,94667.29,2,0,1,4470.52,0
1954,15675190,Harish Pandey,623,France,Male,21,10,0.0,2,0,1,135851.3,0
1955,15600734,Maharaj Mishra,624,Spain,Male,51,5,174397.21,2,1,1,172372.63,0
1956,15779176,Shiva Mehta,565,Germany,Female,58,3,108888.24,3,0,1,135875.51,1
1957,15605286,Anjali Patel,565,France,Male,55,4,118803.35,2,1,1,128124.7,1
1958,15674922,Pooja Thakur,710,France,Male,54,6,171137.62,1,1,1,167023.95,1
1959,15737506,Harish Chopra,645,France,Male,42,6,0.0,1,0,0,149807.01,0
1960,15780514,Pooja Reddy,707,France,Male,33,8,136678.52,1,1,0,54290.62,0
1961,15623647,Anjali Gupta,655,Spain,Female,36,1,135515.76,1,1,0,86013.96,0
1962,15668472,Harish Menon,705,Spain,Female,24,5,177799.83,2,0,0,79886.06,0
1963,15692416,Kavita Joshi,358,Spain,Female,52,8,143542.36,3,1,0,141959.11,1
1964,15771139,Meena Mehta,578,Germany,Male,34,8,147487.23,2,1,0,66680.77,0
1965,15738318,Priya Chopra,800,France,Female,40,5,97764.41,1,1,0,98640.15,1
1966,15772243,Nitin Chopra,612,France,Female,33,9,0.0,1,0,0,142797.5,1
1967,15638463,Anjali Iyer,681,Germany,Female,48,8,139480.18,1,1,1,163581.67,0
1968,15598088,Priya Bajpai,559,Spain,Male,25,5,0.0,2,1,1,163221.22,0
1969,15693468,Rahul Joshi,488,Spain,Female,39,9,140553.46,1,0,0,12440.44,0
1970,15671930,Neha Iyer,717,France,Female,36,5,0.0,2,1,1,145551.6,0
1971,15762268,Sanjay Kumar,666,France,Female,41,10,141162.08,1,1,0,50908.48,0
1972,15780954,Suresh Rao,582,Spain,Male,26,4,65848.36,2,1,0,30149.21,0
1973,15700174,Neha Chopra,733,Spain,Female,30,0,83319.28,1,0,0,57769.2,0
1974,15635728,Rahul Rao,693,France,Male,41,4,0.0,2,0,0,156381.47,0
1975,15679283,Deepak Rao,694,France,Female,33,4,129731.64,2,1,0,178123.86,0
1976,15591386,Rohit Chopra,622,France,Female,35,5,0.0,2,1,0,51112.8,0
1977,15694192,Meena Chopra,598,Spain,Female,38,6,0.0,2,0,0,173783.38,0
1978,15585901,Priya Reddy,717,Spain,Male,35,1,0.0,3,0,0,174770.14,1
1979,15792329,Anurag Sharma,494,Germany,Male,37,5,107106.33,2,1,0,172063.09,0
1980,15635597,Anjali Mishra,644,France,Male,33,8,0.0,2,1,1,155294.17,0
1981,15775880,Anurag Rao,554,France,Female,30,9,0.0,2,1,1,40320.3,0
1982,15630913,Sunita Pandey,476,Spain,Female,69,1,105303.73,1,0,1,134260.34,0
1983,15756680,Rahul Das,667,France,Male,28,6,165798.1,1,1,0,147090.9,0
1984,15587913,Deepak Rao,748,Spain,Female,40,4,0.0,2,1,0,132368.47,0
1985,15737605,Harish Kumar,531,Spain,Female,45,1,126495.57,2,1,1,164741.5,0
1986,15627876,Kavita Das,719,Spain,Female,47,9,116393.59,1,1,0,63051.32,1
1987,15772601,Pooja Mishra,845,Germany,Female,41,2,81733.74,2,0,0,199761.29,0
1988,15758606,Harish Patel,738,France,Male,54,4,0.0,1,0,1,55725.04,1
1989,15657107,Anjali Chopra,563,Spain,Female,46,8,106171.68,1,1,0,163145.5,1
1990,15622454,Sunita Reddy,695,Spain,Male,28,0,96020.86,1,1,1,57992.49,0
1991,15775803,Pooja Nair,841,Spain,Male,41,1,0.0,2,0,1,193093.77,0
1992,15570859,Sanjay Bajpai,626,Germany,Male,36,2,181671.16,2,1,1,57531.14,0
1993,15748381,Meena Reddy,613,France,Female,29,6,185709.28,2,1,1,77242.19,0
1994,15787189,Kavita Bajpai,824,Germany,Male,60,8,134250.17,3,0,0,153046.16,1
1995,15666055,Deepak Singh,705,France,Female,49,7,0.0,1,1,0,63405.2,1
1996,15617648,Kavita Iyer,584,France,Female,44,5,95671.75,2,1,1,106564.88,0
1997,15755678,Suresh Pandey,534,France,Male,62,2,0.0,2,0,0,42763.12,1
1998,15624781,Anjali Bose,672,France,Female,34,1,142151.75,2,1,1,168753.34,0
1999,15779497,Priya Patel,603,France,Male,43,5,127823.93,1,1,1,19483.35,0
2000,15567399,Shiva Chopra,633,Germany,Male,43,3,144164.29,1,1,1,158646.46,0
2001,15613656,Pooja Iyer,842,France,Male,58,1,63492.94,1,1,1,83172.19,0
2002,15734311,Deepak Patel,661,France,Female,27,3,0.0,2,1,1,76889.79,0
2003,15657214,Neha Singh,601,France,Male,74,2,0.0,2,0,1,51554.58,0
2004,15799350,Priya Mehta,632,France,Male,41,0,106134.46,1,0,1,105570.39,0
2005,15729970,Rahul Patel,684,Germany,Male,29,8,127269.75,1,0,1,79495.01,0
2006,15725835,Kavita Nair,785,Germany,Female,32,3,124493.03,2,0,1,52583.79,1
2007,15745543,Pooja Mishra,687,France,Male,39,7,0.0,2,1,0,26848.25,0
2008,15727384,Deepak Menon,705,Germany,Female,43,10,146547.78,1,0,1,10072.55,1
2009,15666916,Anjali Iyer,639,France,Male,43,6,99610.92,2,1,0,187296.78,0
2010,15732917,Suresh Mishra,729,Germany,Male,46,5,117837.43,1,1,0,104016.61,1
2011,15612050,Deepak Joshi,556,Spain,Female,48,8,168522.37,1,1,1,151310.16,0
2012,15726267,Pooja Sharma,570,France,Male,32,9,117337.54,2,0,1,62810.91,0
2013,15780124,Pooja Rao,841,France,Male,74,9,108131.53,1,0,1,60830.38,0
2014,15742238,Harish Thakur,705,Germany,Male,35,4,136496.12,2,1,0,116672.02,0
2015,15679024,Shiva Gupta,553,France,Male,32,3,116324.53,1,1,0,77304.49,0
2016,15715297,Amit Rao,779,Germany,Female,40,2,75470.23,1,1,1,52894.01,0
2017,15633612,Pooja Gupta,696,France,Male,28,4,172646.82,1,1,1,116471.43,0
2018,15602929,Neha Chopra,728,Spain,Female,37,4,0.0,1,0,0,4539.38,0
2019,15696703,Rohit Bose,691,Germany,Male,27,3,160358.68,2,1,0,142367.72,0
2020,15756668,Rohit Das,706,France,Male,30,3,98415.37,1,1,1,110520.48,0
2021,15565779,Suresh Iyer,627,Germany,Female,30,6,57809.32,1,1,0,188258.49,0
2022,15795519,Anjali Bose,716,Germany,Female,18,3,128743.8,1,0,0,197322.13,0
2023,15761477,Sunita Verma,501,Germany,Male,24,4,130806.42,2,1,0,80241.14,0
2024,15731890,Suresh Das,601,France,Male,41,1,123971.16,1,0,1,172814.99,0
2025,15633043,Kavita Iyer,545,Spain,Female,39,6,0.0,1,0,0,38410.74,1
2026,15752953,Shiva Chopra,634,France,Male,45,9,0.0,2,0,0,17622.82,0
2027,15603088,Anjali Nair,451,Spain,Female,23,9,0.0,2,0,1,48021.71,0
2028,15606613,Pooja Rao,655,France,Female,59,7,0.0,1,1,0,88958.49,1
2029,15635939,Meena Thakur,458,France,Female,39,9,0.0,2,1,0,116343.09,0
2030,15666043,Vikram Thakur,520,France,Male,33,4,156297.58,2,1,1,166102.61,0
2031,15746190,Ramesh Singh,624,Spain,Female,28,2,0.0,2,0,1,104353.26,0
2032,15591357,Sunita Sharma,765,France,Male,51,3,123372.3,1,1,1,115429.32,0
2033,15658716,Harish Singh,667,Germany,Female,37,5,92171.35,3,1,0,178106.34,1
2034,15679909,Kavita Mehta,665,Spain,Male,41,8,0.0,2,1,0,132152.32,0
2035,15634262,Harish Das,709,Germany,Male,34,4,148375.19,2,1,1,21521.38,0
2036,15799825,Pooja Verma,583,France,Female,44,8,0.0,2,1,1,27431.62,0
2037,15756875,Neha Kumar,782,Spain,Male,34,6,147422.44,1,0,1,42143.61,0
2038,15678146,Maharaj Verma,668,Spain,Female,24,7,173962.32,1,0,0,106457.11,1
2039,15710743,Nitin Kumar,621,France,Male,47,0,0.0,1,1,1,133831.37,1
2040,15595831,Shiva Menon,579,Germany,Female,64,6,145215.43,1,1,1,164083.72,0
2041,15626684,Nitin Mehta,547,France,Female,38,5,167539.97,1,0,1,159207.34,0
2042,15709846,Rohit Chopra,840,France,Female,39,1,94968.97,1,1,0,84487.62,0
2043,15635459,Rahul Patel,667,Germany,Female,27,3,106116.5,2,1,0,3674.71,0
2044,15642544,Nitin Gupta,723,France,Male,34,5,0.0,2,0,1,12092.03,0
2045,15566494,Nitin Nair,487,France,Male,45,2,0.0,2,1,0,77475.73,0
2046,15655238,Amit Patel,668,France,Female,31,9,0.0,2,0,0,41291.73,0
2047,15733429,Anjali Verma,520,Germany,Male,34,8,120018.86,2,1,1,343.38,0
2048,15814536,Meena Verma,549,France,Male,37,2,112541.54,2,0,0,47432.43,0
2049,15771702,Sunita Thakur,567,France,Female,35,5,166118.45,2,1,0,127827.18,0
2050,15723008,Anurag Patel,720,France,Female,45,1,102882.4,2,1,1,35633.15,1
2051,15797160,Priya Chopra,492,France,Female,49,8,0.0,1,1,1,182865.09,1
2052,15792222,Maharaj Singh,712,France,Female,37,1,106881.5,2,0,0,169386.81,0
2053,15644765,Kavita Bose,689,Germany,Male,26,4,120727.97,1,0,1,149073.88,0
2054,15610686,Shiva Menon,850,France,Male,63,8,169832.57,1,0,0,184107.26,1
2055,15730868,Amit Patel,747,France,Male,41,5,0.0,2,1,1,22750.17,0
2056,15705991,Anjali Mishra,469,Germany,Male,38,9,113599.42,1,0,0,11950.29,0
2057,15577078,Deepak Menon,539,Spain,Male,38,6,0.0,1,1,1,152880.07,1
2058,15679550,Amit Rao,743,France,Male,32,9,0.0,2,1,0,175252.78,0
2059,15787655,Shiva Joshi,707,France,Male,47,3,0.0,2,1,0,174303.29,0
2060,15668081,Neha Bose,581,Spain,Female,50,4,0.0,2,1,1,80701.72,0
2061,15747980,Sunita Thakur,737,Spain,Male,38,6,146282.79,2,1,0,198516.2,0
